C26,BLK 105-107 CLEMENTI STREET 12,1.322587761,103.769946,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C27,BLK 108/109 CLEMENTI STREET 11,1.322242263,103.7705295,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C28,BLK 201/206 CLEMENTI AVENUE 6,1.32115798,103.7633534,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
C28M,BLK 208 CLEMENTI AVE 6,1.322361744,103.7620904,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C29,BLK 501-505 WEST COAST DRIVE,1.312614612,103.7592512,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C29A,BLK 503 WEST COAST DRIVE,1.311360936,103.7592043,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C3M,BLK 416A CLEMENTI AVE 1,1.309813588,103.7701475,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C3ML,"BLK 419 & 420 AND 420A CLEMENTI AVE 1",1.31039274,103.7691091,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO
C30,BLK 507-509 WEST COAST DRIVE,1.311458097,103.7614399,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C31,BLK 510/511 WEST COAST ROAD,1.310563194,103.7606181,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C32,BLK 514-519 WEST COAST ROAD,1.308625559,103.7591006,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C33,BLK 601-613 CLEMENTI WEST STREET 1,1.304559438,103.7668748,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C34,BLK 702/703 WEST COAST ROAD,1.307010315,103.7609551,SURFACE CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,NO
C35,BLK 704-714 CLEMENTI WEST STREET 2,1.305612302,103.7614579,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C36,BLK 728/729 CLEMENTI WEST STREET 2,1.305309675,103.7635755,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
C37,"BLK 720-727 & 730-731 CLEMENTI WEST STREET 2",1.303538317,103.7639896,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C38,BLK 715-717 CLEMENTI WEST STREET 2,1.302806668,103.7625451,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
C39,CLEMENTI SPORTS COMPLEX,1.310291208,103.7622585,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C4M,BLK 413A COMMONWEALTH AVENUE WEST,1.311480109,103.770519,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
C40,WEST COAST LINK,1.300977432,103.7637947,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
C41,CLEMENTI WOODS,1.300010919,103.76862,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C5,"BLK 358-360 & 362-363 & 366-367 CLEMENTI AVE 2",1.313102659,103.7695907,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C6,BLK 328-334 CLEMENTI AVE 2,1.314488114,103.7677084,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C7,BLK 349-355 CLEMENTI AVE 2,1.314842819,103.770595,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C8,BLK 335/338 CLEMENTI AVE 2,1.316674657,103.7686482,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
C9,BLK 340/342/343/346-348 CLEMENTI AVE 5,1.317649249,103.770329,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
DRM1,BLK 104C DEPOT ROAD,1.280513156,103.8115489,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
DRM2,BLK 112C DEPOT ROAD,1.281299376,103.8078595,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
DRM3,108A DEPOT ROAD,1.280838377,103.8098738,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
DRM4,BLK 105 DEPOT ROAD,1.280870652,103.8123712,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
DRM5,BLOCK 110 DEPOT ROAD,1.281331883,103.8094833,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
DRS,BLK 102A/102B DEPOT ROAD,1.280469756,103.8129979,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
DUXM,BLK 1 CANTONMENT ROAD,1.276977381,103.8410522,BASEMENT CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
DWST,BLK 89A DAWSON ROAD,1.295216241,103.8119762,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
DWSV,BLK 85 DAWSON ROAD,1.295306795,103.8096229,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
ECM,BLK 31A EUNOS CRESCENT,1.320029988,103.901609,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
EC2,BLK 12-25 EUNOS CRESCENT,1.322615728,103.9044232,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
EC3,BLK 5-8/11/4A EUNOS CRESCENT,1.321156734,103.9044569,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
EC4,BLK 1-3/1A EUNOS CRESCENT,1.320516456,103.902674,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
EC5,BLK 9-10 EUNOS CRESCENT,1.322033489,103.9026467,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO
EC7,BLK 842-848 SIMS AVENUE,1.317783703,103.9016077,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
EC7T,BLK 842 TO 848 SIM AVENUE,1.318519674,103.9018159,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO
EC8,BLK 2A EUNOS MRT SIMS AVENUE,1.319226865,103.9031896,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
EI1,BLK 1001-1085 EUNOS INDUSTRIAL ESTATE,1.323432875,103.8968301,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
EI3,BLK 410/411/414-417 EUNOS ROAD 5,1.318846467,103.8983624,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
EPL,BLK 1/7 EVERTON PARK,1.277163553,103.839911,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO
EPM,BLK 6A EVERTON ROAD,1.276184436,103.8389068,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
FRM,BLK 808 FRENCH ROAD MSCP,1.308758633,103.8613573,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
FR2C,BLK 3/4 QUEEN'S ROAD,1.318278391,103.8077193,COVERED CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
FR2S,BLK 2/3/4 QUEEN'S ROAD,1.317920697,103.8071908,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
FR3M,BLK 8A EMPRESS ROAD,1.316694831,103.8062177,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
FR4M,BLK 6A FARRER ROAD,1.316875727,103.8075413,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
GBM,BLK 60A GEYLANG BAHRU,1.322772391,103.8686243,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GEM,BLK 118 ALJUNIED AVE 2,1.320036814,103.8875883,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GEML,BLK 118 ALJUNIED AVE 2,1.319937742,103.8878353,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO
GE1A,BLK 99-106/111-112 ALJUNIED CRESCENT,1.319887489,103.8834245,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GE1B,BLK 114-117 ALJUNIED AVENUE 2,1.321205443,103.8869782,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
GE1C,BLK 119 ALJUNIED CRESCENT,1.31975879,103.8862851,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GE1D,BLK 1005-1012 ALJUNIED CRESCENT,1.321854018,103.8891485,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GE1E,BLK 109-110 ALJUNIED CRESCENT,1.319721482,103.8844144,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GE1F,BLK 107-108 ALJUNIED CRESCENT,1.319209948,103.8842222,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GE1G,BLK 95 & 113 ALJUNIED CRESCENT,1.320962409,103.8862948,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
GE2,BLK 120 TO 123 GEYLANG EAST CENTRAL,1.317945422,103.8848258,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GE3,BLK 124 TO 128 GEYLANG EAST AVE 1,1.317500992,103.887349,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GE5,BLK 129-134 GEYLANG EAST AVE 1/2,1.31654978,103.887551,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GMLM,BLK 24 GHIM MOH LINK,1.308728312,103.785833,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,YES
GM1A,BLK 2A GHIM MOH ROAD,1.312554633,103.7869578,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GM1B,BLK 5A GHIM MOH RD,1.312853214,103.7882719,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GM1M,31A GHIM MOH LINK,1.309354432,103.7843817,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GM2,BLK 7/8/9 GHIM MOH ROAD,1.311601403,103.7881719,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
GM2A,BLK 8A GHIM MOH RD,1.310938079,103.7872483,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
GM3,BLK 19/20 GHIM MOH ROAD,1.311155905,103.7888647,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GM5,BLK 21 GHIM MOH ROAD,1.310381853,103.7885226,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GM6A,BLK 13A GHIM MOH RD,1.309441605,103.7887398,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-7PM,SUN & PH FR 7AM-10.30PM,NO
GM6B,BLK 16A GHIM MOH ROAD,1.309611071,103.7876643,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
GSM,BLK 2 GEYLANG SERAI,1.317206714,103.8983229,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
GSML,BLK 2 GEYLANG SERAI,1.317031228,103.8984713,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO
HCM,BLK 104A HENDERSON CRESCENT,1.289046048,103.8215629,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HDBH,BLK 480 480 LORONG 6 TOA PAYOH,1.332204473,103.8483151,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HE1,BLK 102/103/104 HENDERSON CRESCENT,1.289222143,103.8223582,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
HE12,BLK 78/81 REDHILL LANE,1.288210023,103.8186543,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HE14,BLK 115 BUKIT MERAH VIEW,1.28571439,103.8222553,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HE17,BLK 93/96 HENDERSON RD,1.286423061,103.8203921,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HE19,ALEXANDRA RD,1.290540619,103.8209882,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HE22,BLK 105 HENDERSON RD,1.290020773,103.8228507,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
HE24,BLK 116 BUKIT MERAH VIEW,1.284668093,103.8209884,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HE3,BLK 116/117 BUKIT MERAH VIEW,1.284719003,103.8217146,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HE4,BLK 121/122 & 127 BUKIT MERAH VIEW,1.283470913,103.8227855,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HE9,BLK 118/119 BUKIT MERAH VIEW,1.283707366,103.8211968,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG1,"BLK 1 & 2 & 6 & 7 HOUGANG AVE 3",1.362153542,103.8941702,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG1A,BLK 470 UPPER SERANGOON CRESCENT,1.378663847,103.9017653,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG1B,BLK 475 UPPER SERANGOON CRESCENT,1.375720843,103.9006698,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG1C,BLK 476 UPP SERANGOON VIEW,1.377389684,103.903654,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG1D,BLK 376 HOUGANG ST 32,1.363743381,103.8940961,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG10,BLK 101-108 HOUGANG AVENUE 1,1.354547713,103.8904677,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG11,BLK 301-319 HOUGANG AVENUE 5,1.365959085,103.8949629,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG12,BLK 320-324 HOUGANG AVENUE 5,1.366695127,103.8981426,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG13,BLK 325/326 HOUGANG AVENUE 7,1.367835186,103.8985453,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG14,"BLK 327-328 & 332-334 & 358-363 HOUGANG AVENUE 5",1.369197833,103.8964096,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
HG15,BLK 208-210 HOUGANG STREET 21,1.358960838,103.8866972,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG16,BLK 211-212 HOUGANG STREET 21,1.359726451,103.8880761,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG17,BLK 231/233/235/237 HOUGANG STREET 21,1.357675485,103.8879424,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG18,BLK 230/232/234/236/238 HOUGANG AVENUE 1,1.358056282,103.8889347,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
HG19,BLK 138-145 LORONG AH SOO,1.352785006,103.8841388,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG2,BLK 15-18 HOUGANG AVE 3,1.362916282,103.8920089,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG2A,BLK 473 UPP SERANGOON CRESCENT,1.376372318,103.9007013,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG2B,BLK 933 HOUGANG AVENUE 9,1.375529907,103.8824417,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG2C,BLK 364 / 365 UPP SERANGOON RD,1.37006822,103.8972314,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES
HG2D,"BLK 581 & 582 AND 582A BUANGKOK GREEN",1.379423099,103.8873764,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO
HG20,BLK 128-137 LORONG AH SOO,1.350283507,103.8864127,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
HG22,BLK 154-157 HOUGANG STREET 11,1.352473457,103.8804193,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
HG23,BLK 239-246 HOUGANG STREET 22,1.357512578,103.89153,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
HG24,BLK 247-254 HOUGANG AVENUE 3,1.359798107,103.8916753,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
HG25,BLK 205 HOUGANG STREET 21,1.359827339,103.8868748,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG26,BLK 335-341 HOUGANG AVENUE 7,1.369496587,103.8988343,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG29,BLK 351-357 HOUGANG AVENUE 7,1.372342271,103.8990617,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG3A,BLK 997 BUANGKOK CRESCENT,1.385422602,103.8807736,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES
HG30,BLK 464-468 HOUGANG AVENUE 10,1.373259132,103.8969476,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG31,BLK 414-416 HOUGANG AVENUE 10,1.375484544,103.8962997,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG32,BLK 601-608 HOUGANG AVENUE 4,1.371379058,103.8860451,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG33,BLK 609-621 HOUGANG AVENUE 8,1.369567772,103.8843605,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG34,BLK 622-632 HOUGANG AVENUE 8,1.369942472,103.8814894,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG35,"BLK 701-702 & 707-710 HOUGANG AVENUE 2",1.366489723,103.8889479,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG36,"BLK 703-706 & 711-712 HOUGANG AVENUE 2",1.366118548,103.8875884,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG37,BLKS 501-507 HOUGANG AVENUE 8,1.373008633,103.8873552,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
HG38,"BLK 508-517 & 520-533 HOUGANG AVENUE 10",1.372520863,103.8896824,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG39,HOUGANG SPORTS COMPLEX,1.3699434,103.8859527,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG4,BLK 19-23 HOUGANG AVE 3,1.364230425,103.890967,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG40,BLK 1 - 38 DEFU LANE LORRY PARK,1.352118763,103.8920679,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG41,BLK 633-642 & 647-648 HOUGANG AVENUE 8,1.37127612,103.879337,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG42,BLK 643-646/649-662/665-667 HOUGANG AVENUE 8,1.374161037,103.8834035,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG43,BLK 668-680 HOUGANG AVENUE 8,1.372113117,103.8842895,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG44,BLK 681-684 HOUGANG AVENUES 4/8,1.37364879,103.8863145,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG45,BLK 685-691 HOUGANG STREET 61,1.375903827,103.8861147,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG46,BLK 692-698 HOUGANG STREET 61,1.375857848,103.8869475,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG47,BLK 805 HOUGANG CENTRAL,1.371184089,103.8939448,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG48,BLK 417-434 HOUGANG AVE 6/8/10,1.37542517,103.8940762,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG49,BLK 435-458 HOUGANG AVE 6/8,1.378793343,103.8947415,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG5,BLK 24/25 HOUGANG AVE 3,1.365355318,103.8922941,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG50,BLK 534-545 HOUGANG AVENUE 8,1.377331836,103.8913169,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
HG51,BLK 546-555 HOUGANG STREET 51,1.378651048,103.8900967,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG52,BLK 556-566 HOUGANG STREET 51,1.38028263,103.8897392,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG53,BLK 830A HOUGANG CENTRAL,1.370871826,103.8906867,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
HG54,BLK 220-222 HOUGANG STREET 21,1.356644354,103.8843404,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG55,BLK 814 HOUGANG AVENUE 10,1.37268343,103.893195,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG56,BLK 830-835 HOUGANG CENTRAL,1.371203251,103.890106,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
HG57,DEFU LANE 7,1.355337092,103.8969285,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO
HG58,DEFU LANE 8,1.357114386,103.8967036,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO
HG59,DEFU LANE 9,1.350883123,103.8933031,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES
HG60,BLK 548A HOUGANG STREET 51,1.379004378,103.891177,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG61,BLK 559A HOUGANG STREET 51,1.379654028,103.8891383,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG62,BLK 566A HOUGANG STREET 51,1.380826996,103.8885436,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG63,BLK 465A UPPER SERANGOON ROAD,1.372357665,103.8973461,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG64,BLK 682-684 HOUGANG STREET 61,1.374341253,103.8862824,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
HG65,DEFU LANE 11,1.342306536,103.8928119,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO
HG66,DEFU LANE 12,1.34058675,103.8954231,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO
HG67,"BLK 401-413 & 460-463 HOUGANG AVENUE 10",1.374292663,103.8957996,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
HG68,BLK 838A HOUGANG CENTRAL,1.369924451,103.8918228,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
